"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0048144",0.128914135938842,0.395948999373406,0.368281534870197,0.369540621702651,0.0412513640610039,NA,NA,NA,"fibroblast proliferation"
"GO:0048145",0.128914135938842,0.395948999373406,0.368281534870197,0.369540621702651,0.0412513640610039,NA,NA,NA,"regulation of fibroblast proliferation"
"GO:0051924",0.129642555337853,0.257636013636592,0.662540285275929,0.664237017411891,0.507167806199296,0.151359728947122,0.0437530691574576,0.541479210275976,"regulation of calcium ion transport"
"GO:0060041",0.129834966098006,0.950923751745905,0.16066892551875,0.833139194704774,NA,NA,0.411781967331161,0.40701990652462,"retina development in camera-type eye"
"GO:0061337",0.129834966098006,0.851276068225093,0.832230712091473,0.161691188983143,0.377636160966296,0.0616190615711605,NA,0.095007503622484,"cardiac conduction"
"GO:0070663",0.129834966098006,0.183837334948845,0.832230712091473,0.0139567476516581,0.377636160966296,0.59764674175663,NA,NA,"regulation of leukocyte proliferation"
"GO:0033002",0.130600670403079,0.422360957161006,0.714930007885812,0.94119378397512,0.467247633263677,0.701473179662619,NA,NA,"muscle cell proliferation"
"GO:0070661",0.130600670403079,0.276465243638279,0.549345237933209,0.0158588536413737,0.467247633263677,0.336850981986432,NA,0.500385339268258,"leukocyte proliferation"
"GO:0030808",0.130783638576244,0.297681636121499,0.421901307705943,0.899573974510873,0.424152999567297,NA,0.125204518338353,NA,"regulation of nucleotide biosynthetic process"
"GO:1900371",0.130783638576244,0.297681636121499,0.421901307705943,0.899573974510873,0.424152999567297,NA,0.125204518338353,NA,"regulation of purine nucleotide biosynthetic process"
"GO:0006501",0.131683903672582,0.846237564138231,0.529079569839452,0.53005549573238,0.168991063931839,NA,NA,NA,"C-terminal protein lipidation"
"GO:0021695",0.131683903672582,0.0335933651587833,0.83468379231053,0.835226801751846,NA,0.0483861527968873,NA,0.18453223885233,"cerebellar cortex development"
"GO:0042632",0.131683903672582,NA,0.254969979850749,0.53005549573238,NA,0.0483861527968873,NA,NA,"cholesterol homeostasis"
"GO:0045022",0.131683903672582,0.550248753364424,0.83468379231053,0.0965232989710263,0.168991063931839,0.299093045512531,NA,NA,"early endosome to late endosome transport"
"GO:0045773",0.131683903672582,0.550248753364424,0.529079569839452,NA,0.168991063931839,0.299093045512531,NA,0.18453223885233,"positive regulation of axon extension"
"GO:0050764",0.131683903672582,0.846237564138231,0.83468379231053,0.255820319819692,NA,NA,NA,NA,"regulation of phagocytosis"
"GO:0055092",0.131683903672582,NA,0.254969979850749,0.53005549573238,NA,0.0483861527968873,NA,NA,"sterol homeostasis"
"GO:1900449",0.131683903672582,0.846237564138231,0.0960447833245514,0.835226801751846,NA,NA,NA,NA,"regulation of glutamate receptor signaling pathway"
"GO:0032388",0.132109185046823,0.985450049048658,0.679006636583619,0.409186814730678,0.0680417040169655,0.541649412823549,NA,0.278383473312493,"positive regulation of intracellular transport"
"GO:0007162",0.132591574458501,0.661542792809345,0.621333631202481,0.127765707532166,0.184558782009151,0.444321391639789,0.218471992784784,NA,"negative regulation of cell adhesion"
"GO:0035335",0.133580336686371,0.360432446420628,0.330584068160391,0.899656785753383,0.330897863115618,NA,0.0735325564525688,0.357762856512201,"peptidyl-tyrosine dephosphorylation"
"GO:0046822",0.133580336686371,0.910921925813943,0.899089035478285,0.899656785753383,0.00739357876071568,NA,NA,NA,"regulation of nucleocytoplasmic transport"
"GO:0009152",0.13393161541818,0.412024139338277,0.483618559143836,0.256442504140154,0.303665183393227,0.35580826738067,0.126602342011268,0.000204448378049041,"purine ribonucleotide biosynthetic process"
"GO:1990778",0.13393161541818,0.861369642904715,0.168880723580796,0.170465697816614,0.0245138176827719,0.162426958647303,0.351872228480107,0.708779739938348,"protein localization to cell periphery"
"GO:0120031",0.135297842414699,0.559734855444117,0.736689599529992,0.00028024448808124,0.0863835792314668,0.298595052115227,0.495484931465793,0.739937982972326,"plasma membrane bounded cell projection assembly"
"GO:0060326",0.135664274827541,0.0470411242145335,0.557421835186796,0.0776662813508328,0.130836409843373,0.340433549416885,NA,NA,"cell chemotaxis"
"GO:0045861",0.136209367074976,0.0126148517584365,0.950703620250889,0.00898507575851521,0.244668301392425,0.0353881049855047,0.657490230221763,0.0203786636127331,"negative regulation of proteolysis"
"GO:0043484",0.13622260371112,0.644096397322296,0.995560025878609,0.61148991956356,0.105656231236155,0.0215696168703389,NA,NA,"regulation of RNA splicing"
"GO:0071260",0.136296515889225,0.467675595377407,0.918031259286,0.443514916966862,0.226833561337331,0.389749603769981,NA,0.246854897556346,"cellular response to mechanical stimulus"
"GO:0086001",0.136296515889225,0.727470321349638,0.707306011643466,0.708248122695882,0.226833561337331,NA,NA,0.246854897556346,"cardiac muscle cell action potential"
"GO:0098739",0.136296515889225,0.467675595377407,0.918031259286,0.033765848733321,NA,0.389749603769981,NA,0.246854897556346,"import across plasma membrane"
"GO:0000076",0.137182424280077,NA,NA,0.451418281788194,NA,NA,NA,NA,"DNA replication checkpoint"
"GO:0001921",0.137182424280077,0.463906908504308,NA,NA,NA,0.111602412873717,NA,NA,"positive regulation of receptor recycling"
"GO:0001990",0.137182424280077,0.463906908504308,NA,0.451418281788194,NA,NA,NA,0.0656710309941962,"regulation of systemic arterial blood pressure by hormone"
"GO:0002089",0.137182424280077,0.463906908504308,0.113151442015162,NA,NA,NA,0.0666497275399424,0.0656710309941962,"lens morphogenesis in camera-type eye"
"GO:0006012",0.137182424280077,NA,NA,NA,NA,NA,NA,NA,"galactose metabolic process"
"GO:0010226",0.137182424280077,0.120673883144753,0.113151442015162,NA,NA,NA,0.0666497275399424,NA,"response to lithium ion"
"GO:0021535",0.137182424280077,0.000191916025647106,0.113151442015162,NA,NA,NA,0.0666497275399424,NA,"cell migration in hindbrain"
"GO:0021542",0.137182424280077,NA,0.113151442015162,NA,NA,NA,NA,NA,"dentate gyrus development"
"GO:0022400",0.137182424280077,NA,NA,0.451418281788194,NA,NA,0.0666497275399424,NA,"regulation of rhodopsin mediated signaling pathway"
"GO:0030903",0.137182424280077,0.120673883144753,0.450816986517957,0.451418281788194,0.0597790694254955,NA,NA,NA,"notochord development"
"GO:0032733",0.137182424280077,NA,NA,0.113490339915667,NA,0.111602412873717,NA,NA,"positive regulation of interleukin-10 production"
"GO:0032891",0.137182424280077,NA,NA,0.451418281788194,NA,0.111602412873717,NA,NA,"negative regulation of organic acid transport"
"GO:0035089",0.137182424280077,NA,0.113151442015162,NA,0.0597790694254955,NA,NA,NA,"establishment of apical/basal cell polarity"
"GO:0035333",0.137182424280077,NA,0.450816986517957,NA,NA,NA,NA,NA,"Notch receptor processing, ligand-dependent"
"GO:0042159",0.137182424280077,NA,NA,NA,NA,NA,NA,NA,"lipoprotein catabolic process"
"GO:0044065",0.137182424280077,0.463906908504308,0.113151442015162,0.451418281788194,NA,0.111602412873717,NA,NA,"regulation of respiratory system process"
"GO:0045109",0.137182424280077,0.463906908504308,0.450816986517957,0.113490339915667,NA,0.111602412873717,NA,NA,"intermediate filament organization"
"GO:0045730",0.137182424280077,0.020135000075945,NA,0.113490339915667,NA,0.111602412873717,NA,NA,"respiratory burst"
"GO:0046341",0.137182424280077,NA,0.450816986517957,NA,NA,0.111602412873717,NA,NA,"CDP-diacylglycerol metabolic process"
"GO:0048643",0.137182424280077,0.463906908504308,0.450816986517957,0.451418281788194,NA,NA,NA,NA,"positive regulation of skeletal muscle tissue development"
"GO:0050716",0.137182424280077,0.463906908504308,0.450816986517957,0.113490339915667,0.0597790694254955,NA,NA,0.00199461370939682,"positive regulation of interleukin-1 secretion"
"GO:0060438",0.137182424280077,NA,0.450816986517957,NA,0.0597790694254955,0.111602412873717,NA,NA,"trachea development"
"GO:0060479",0.137182424280077,NA,0.113151442015162,NA,NA,NA,NA,NA,"lung cell differentiation"
"GO:0070242",0.137182424280077,NA,0.450816986517957,NA,0.0597790694254955,0.111602412873717,NA,NA,"thymocyte apoptotic process"
"GO:1903350",0.137182424280077,NA,0.450816986517957,NA,0.0597790694254955,NA,NA,NA,"response to dopamine"
"GO:1903351",0.137182424280077,NA,0.450816986517957,NA,0.0597790694254955,NA,NA,NA,"cellular response to dopamine"
"GO:1990774",0.137182424280077,NA,NA,0.113490339915667,0.0597790694254955,NA,NA,NA,"tumor necrosis factor secretion"
"GO:2000269",0.137182424280077,NA,0.450816986517957,NA,0.0597790694254955,0.111602412873717,NA,NA,"regulation of fibroblast apoptotic process"
"GO:2000403",0.137182424280077,0.120673883144753,NA,0.451418281788194,0.0597790694254955,NA,NA,NA,"positive regulation of lymphocyte migration"
"GO:0009636",0.137849037197892,0.232172273221967,0.646415258888337,0.259301281064105,0.0883395042252924,0.632644845417496,0.853916245939338,0.285288361551846,"response to toxic substance"
"GO:0048598",0.137849037197892,0.232172273221967,0.5442292682286,0.259301281064105,0.238677794647142,0.963126497409035,0.293142791608861,0.559618699152941,"embryonic morphogenesis"
"GO:0006909",0.13920721633803,0.0491379054996432,0.518881894530071,0.367508918499858,0.0342153051617817,0.396819726231101,0.55220063927034,0.54670058526827,"phagocytosis"
"GO:0005976",0.140125974427944,0.77012295046044,0.340327132175881,0.341699672864879,NA,0.54220416152189,NA,0.361410974516807,"polysaccharide metabolic process"
"GO:0006903",0.140125974427944,0.77012295046044,0.746828959954315,0.341699672864879,NA,0.181503062660983,0.365814652328711,0.361410974516807,"vesicle targeting"
"GO:0009266",0.140379802176891,0.232876513380553,0.952227274686941,0.42247250752395,0.246569001477264,0.275249568192258,0.288573126393933,NA,"response to temperature stimulus"
"GO:0048609",0.140517662048836,0.568330156210006,0.251786364275808,0.327608933791943,0.692186936710201,0.838043460743511,0.273574196296708,0.931004448833758,"multicellular organismal reproductive process"
"GO:0000737",0.140942411092983,0.344627548374047,0.109078103174638,0.328320629624542,0.116041589217205,0.210847631320759,NA,NA,"DNA catabolic process, endonucleolytic"
"GO:0014912",0.140942411092983,0.712795988698066,0.698591307758147,0.699251326792254,0.116041589217205,0.210847631320759,NA,NA,"negative regulation of smooth muscle cell migration"
"GO:0019228",0.140942411092983,NA,0.698591307758147,0.699251326792254,NA,NA,NA,NA,"neuronal action potential"
"GO:0048701",0.140942411092983,NA,0.698591307758147,0.109516625530413,NA,NA,NA,NA,"embryonic cranial skeleton morphogenesis"
"GO:0048710",0.140942411092983,0.344627548374047,0.109078103174638,0.699251326792254,NA,NA,NA,NA,"regulation of astrocyte differentiation"
"GO:0050685",0.140942411092983,0.712795988698066,0.698591307758147,0.699251326792254,0.116041589217205,NA,NA,NA,"positive regulation of mRNA processing"
"GO:0051954",0.140942411092983,0.712795988698066,NA,0.699251326792254,NA,NA,NA,0.127091408422401,"positive regulation of amine transport"
"GO:1902042",0.140942411092983,0.00621855725867968,0.698591307758147,0.699251326792254,NA,0.00160024693707027,NA,NA,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"GO:0001885",0.141662566610515,0.565247925142427,0.842758880905549,0.54496199139428,NA,NA,0.191766274239879,NA,"endothelial cell development"
"GO:0014068",0.141662566610515,0.854042831888114,0.268311491457513,0.843289713150667,0.173260069350038,0.305989213197084,NA,NA,"positive regulation of phosphatidylinositol 3-kinase signaling"
"GO:0032755",0.141662566610515,0.0372858831673193,0.842758880905549,0.843289713150667,0.173260069350038,NA,NA,NA,"positive regulation of interleukin-6 production"
"GO:0033077",0.141662566610515,0.00223843555196993,0.268311491457513,0.104276632419385,NA,NA,NA,NA,"T cell differentiation in thymus"
"GO:0042102",0.141662566610515,0.287763247249386,0.842758880905549,0.00181575147767555,NA,0.305989213197084,NA,NA,"positive regulation of T cell proliferation"
"GO:0046426",0.141662566610515,0.565247925142427,0.103766181640757,0.843289713150667,0.173260069350038,NA,NA,NA,"negative regulation of JAK-STAT cascade"
"GO:0060389",0.141662566610515,NA,0.543980602889849,0.843289713150667,0.173260069350038,0.0508310088686463,NA,NA,"pathway-restricted SMAD protein phosphorylation"
"GO:0099601",0.141662566610515,0.854042831888114,0.103766181640757,0.843289713150667,NA,NA,NA,NA,"regulation of neurotransmitter receptor activity"
"GO:1904837",0.141662566610515,0.854042831888114,0.543980602889849,0.843289713150667,0.0153068688766562,NA,NA,NA,"beta-catenin-TCF complex assembly"
"GO:1904893",0.141662566610515,0.565247925142427,0.103766181640757,0.843289713150667,0.173260069350038,NA,NA,NA,"negative regulation of STAT cascade"
"GO:0051302",0.141717644945585,0.95499696741264,0.0158787398466857,0.947769703987379,0.384045520699907,NA,NA,NA,"regulation of cell division"
"GO:0061351",0.141717644945585,0.519983145790687,0.678087276094377,0.843779057078307,0.08357199249177,NA,0.418556310399461,0.413745915502221,"neural precursor cell proliferation"
"GO:0009410",0.143485300072475,0.0932750359360544,0.969933363327906,0.323674610872257,0.218160695984846,0.816968942202619,0.256635939658493,0.251121909945672,"response to xenobiotic stimulus"
"GO:0046777",0.143485300072475,0.365369824474738,0.129856666799652,0.924946764381895,0.587085289699307,0.816968942202619,0.0746729591353963,NA,"protein autophosphorylation"
"GO:0046717",0.143495094925973,0.64588050611238,0.832139116807653,0.209996585397543,NA,0.133443066911874,NA,0.308428169467824,"acid secretion"
"GO:0061640",0.143495094925973,0.109867175857548,0.390662221483362,0.83289381668229,0.284417563399355,0.474010281505072,NA,0.308428169467824,"cytoskeleton-dependent cytokinesis"
"GO:0055117",0.144768935133435,0.737537107569502,0.922040017331555,0.456438863894614,0.230810269547696,0.39576113674653,NA,0.25112256660515,"regulation of cardiac muscle contraction"
"GO:0032956",0.145459141751207,0.21133439316302,0.714148915920699,0.174325836921109,0.704474683912153,0.406469171785383,0.744376216414457,0.739022719476341,"regulation of actin cytoskeleton organization"
"GO:0048568",0.145459141751207,0.139843327447625,0.597604817074824,0.360652771114354,0.33954250475665,0.903697983014368,0.151597840691913,0.383789431292515,"embryonic organ development"
"GO:0006164",0.14552203751062,0.430799479375704,0.502208006351144,0.272191309550961,0.309355830082415,0.363857693700596,0.130442274187856,0.000222511505191631,"purine nucleotide biosynthetic process"
"GO:0048592",0.146823916309166,0.217900581682973,0.0403777921240959,0.552373526297993,0.337780144106196,NA,0.369472774418057,0.365038687037031,"eye morphogenesis"
"GO:0050707",0.146823916309166,0.581853645276311,0.754460852929177,0.194936183358619,0.0631884090786325,0.546725305530632,NA,0.0103403547730798,"regulation of cytokine secretion"
"GO:0006022",0.147445294222924,0.193118713743815,0.0416372630726596,0.449799616545227,0.108930529220489,0.0935846309724387,NA,0.464917573649355,"aminoglycan metabolic process"
"GO:0050663",0.147855238970034,0.529473201485943,0.848013835042163,0.181081228143483,0.0850971053504444,0.609464513922439,NA,0.0164127489537333,"cytokine secretion"
"GO:1903076",0.151057533832509,NA,0.00447483667829695,0.631189734684527,0.0448698465380184,0.13677263465231,0.05484424279064,NA,"regulation of protein localization to plasma membrane"
"GO:0032504",0.151314522492562,0.585348363746223,0.2659796408547,0.343490392885073,0.696770241597765,0.842308862822033,0.278704314262207,0.932612667682969,"multicellular organism reproduction"
"GO:0046649",0.151922790583455,0.128042385974893,0.855348711575254,0.012691595384794,0.222380163855508,0.823423844196718,0.843176735726903,0.53938286148646,"lymphocyte activation"
"GO:0014047",0.151929761686689,0.579883821670291,0.850440199941772,0.0360430446777331,NA,0.312818124631142,NA,0.193736889384541,"glutamate secretion"
"GO:0031644",0.151929761686689,0.301801787640875,0.850440199941772,0.850958746693799,NA,0.312818124631142,NA,NA,"regulation of neurological system process"
"GO:0032760",0.151929761686689,0.000520044992216108,NA,0.00213387972352171,0.177507514134812,NA,NA,NA,"positive regulation of tumor necrosis factor production"
"GO:0045740",0.151929761686689,0.579883821670291,0.558550076565292,0.850958746693799,0.177507514134812,0.312818124631142,NA,NA,"positive regulation of DNA replication"
"GO:0060135",0.151929761686689,0.301801787640875,0.850440199941772,0.112304113330168,0.0161046123133904,NA,NA,NA,"maternal process involved in female pregnancy"
"GO:0071385",0.151929761686689,0.301801787640875,NA,0.112304113330168,NA,0.312818124631142,NA,NA,"cellular response to glucocorticoid stimulus"
"GO:0006941",0.153225422226727,0.494203443689136,0.795726534046854,0.0077877023579112,0.11057790499027,0.666917373618382,NA,0.00351810036917141,"striated muscle contraction"
"GO:0061061",0.153309941936794,0.378347844532263,0.31140234238912,0.929608319505249,0.338059790329116,0.55752963758127,NA,0.666471404781253,"muscle structure development"
"GO:0006939",0.153461459056855,0.747285109300197,0.107632512226502,0.469234751002713,0.234766868858654,NA,0.258746393873244,NA,"smooth muscle contraction"
"GO:0031100",0.153461459056855,0.933225565734321,0.925853055716646,0.24743937446235,NA,0.0921666669183044,NA,0.03468588903724,"animal organ regeneration"
"GO:0050848",0.153461459056855,0.26845163842301,0.727575059691895,0.469234751002713,0.234766868858654,NA,NA,NA,"regulation of calcium-mediated signaling"
"GO:1903051",0.153461459056855,0.49383706430214,0.925853055716646,NA,0.234766868858654,0.0921666669183044,NA,NA,"negative regulation of proteolysis involved in cellular protein catabolic process"
"GO:0070085",0.153609722996436,0.716273798659562,0.022463096644718,0.991347906335835,0.282747683505189,0.869814637829892,0.0297967723440194,NA,"glycosylation"
"GO:0006654",0.154040123448186,0.363264934846046,0.345615172040629,0.71395261881128,NA,NA,0.133920673036133,NA,"phosphatidic acid biosynthetic process"
"GO:0010862",0.154040123448186,NA,0.713298646746377,0.71395261881128,0.120577863570183,0.0246963550001442,NA,NA,"positive regulation of pathway-restricted SMAD protein phosphorylation"
"GO:0022602",0.154040123448186,0.363264934846046,0.119700117636072,NA,NA,NA,0.133920673036133,NA,"ovulation cycle process"
"GO:0031641",0.154040123448186,0.727359782608566,0.713298646746377,NA,NA,0.218603934500784,NA,NA,"regulation of myelination"
"GO:0032435",0.154040123448186,0.130297603946052,0.713298646746377,NA,0.120577863570183,0.218603934500784,NA,NA,"negative regulation of proteasomal ubiquitin-dependent protein catabolic process"
"GO:0048599",0.154040123448186,0.130297603946052,0.713298646746377,0.71395261881128,NA,NA,NA,NA,"oocyte development"
"GO:0061028",0.154040123448186,0.727359782608566,0.713298646746377,0.71395261881128,NA,NA,NA,NA,"establishment of endothelial barrier"
"GO:0071548",0.154040123448186,0.363264934846046,NA,0.120174209447323,NA,NA,NA,NA,"response to dexamethasone"
"GO:0071674",0.154040123448186,0.363264934846046,0.713298646746377,0.120174209447323,NA,NA,NA,NA,"mononuclear cell migration"
"GO:1901021",0.154040123448186,0.0352340140224957,NA,0.120174209447323,NA,0.0246963550001442,NA,0.132026527014429,"positive regulation of calcium ion transmembrane transporter activity"
"GO:2000249",0.154040123448186,0.727359782608566,0.119700117636072,0.120174209447323,NA,NA,NA,NA,"regulation of actin cytoskeleton reorganization"
"GO:0043393",0.156071547211123,0.278563608671117,0.506675609795382,0.149373302352454,0.193818959730332,NA,0.229031968392779,0.593472808151877,"regulation of protein binding"
"GO:0001573",0.156515142335712,0.491063244618826,0.477586616421809,0.478206267332988,NA,NA,NA,NA,"ganglioside metabolic process"
"GO:0002021",0.156515142335712,NA,0.477586616421809,0.478206267332988,NA,NA,NA,NA,"response to dietary excess"
"GO:0008356",0.156515142335712,NA,0.477586616421809,0.478206267332988,NA,NA,NA,NA,"asymmetric cell division"
"GO:0030325",0.156515142335712,0.0252104272253914,NA,0.478206267332988,NA,NA,NA,NA,"adrenal gland development"
"GO:0030819",0.156515142335712,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cAMP biosynthetic process"
"GO:0030859",0.156515142335712,NA,0.477586616421809,0.478206267332988,0.0645990394406052,NA,NA,NA,"polarized epithelial cell differentiation"
"GO:0031128",0.156515142335712,0.491063244618826,0.477586616421809,NA,0.0645990394406052,NA,NA,0.0709478911024053,"developmental induction"
"GO:0032026",0.156515142335712,0.491063244618826,NA,0.478206267332988,0.0645990394406052,NA,NA,NA,"response to magnesium ion"
"GO:0032309",0.156515142335712,0.491063244618826,0.477586616421809,NA,NA,NA,NA,NA,"icosanoid secretion"
"GO:0034110",0.156515142335712,0.491063244618826,NA,0.478206267332988,0.0645990394406052,NA,0.0720021576365939,NA,"regulation of homotypic cell-cell adhesion"
"GO:0042744",0.156515142335712,0.491063244618826,0.477586616421809,0.478206267332988,0.0645990394406052,NA,NA,NA,"hydrogen peroxide catabolic process"
"GO:0042789",0.156515142335712,0.491063244618826,0.477586616421809,0.478206267332988,0.0645990394406052,NA,NA,NA,"mRNA transcription by RNA polymerase II"
"GO:0044550",0.156515142335712,0.491063244618826,NA,NA,0.0645990394406052,NA,NA,0.0709478911024053,"secondary metabolite biosynthetic process"
"GO:0046823",0.156515142335712,0.491063244618826,0.477586616421809,0.478206267332988,0.0645990394406052,NA,NA,NA,"negative regulation of nucleocytoplasmic transport"
"GO:0048596",0.156515142335712,0.491063244618826,NA,NA,0.0645990394406052,NA,NA,0.0709478911024053,"embryonic camera-type eye morphogenesis"
"GO:0050820",0.156515142335712,NA,NA,0.00281444420948428,NA,NA,NA,NA,"positive regulation of coagulation"
"GO:0050892",0.156515142335712,NA,0.477586616421809,NA,NA,NA,NA,NA,"intestinal absorption"
"GO:0051238",0.156515142335712,0.491063244618826,0.129581427671741,0.129962455250664,NA,NA,NA,NA,"sequestering of metal ion"
"GO:0061037",0.156515142335712,NA,0.129581427671741,0.129962455250664,NA,NA,NA,NA,"negative regulation of cartilage development"
"GO:0071880",0.156515142335712,NA,0.477586616421809,NA,NA,NA,NA,NA,"adenylate cyclase-activating adrenergic receptor signaling pathway"
"GO:0072673",0.156515142335712,0.138030875130092,NA,0.478206267332988,0.0645990394406052,NA,NA,NA,"lamellipodium morphogenesis"
"GO:0140058",0.156515142335712,0.491063244618826,0.477586616421809,0.129962455250664,0.0645990394406052,NA,NA,NA,"neuron projection arborization"
"GO:2000251",0.156515142335712,NA,0.129581427671741,0.129962455250664,NA,NA,NA,NA,"positive regulation of actin cytoskeleton reorganization"
"GO:2000479",0.156515142335712,0.491063244618826,0.477586616421809,0.478206267332988,NA,NA,NA,NA,"regulation of cAMP-dependent protein kinase activity"
"GO:2000651",0.156515142335712,0.491063244618826,0.129581427671741,NA,0.0645990394406052,NA,0.0720021576365939,NA,"positive regulation of sodium ion transmembrane transporter activity"
"GO:2001269",0.156515142335712,0.491063244618826,NA,0.129962455250664,NA,0.120325058398547,NA,NA,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"
"GO:0042692",0.157649300954481,0.44955749345923,0.397177783666966,0.9213697575258,0.683649514293183,0.644136826781344,NA,0.357370125567287,"muscle cell differentiation"
"GO:0002028",0.15879412133826,0.666173254162793,0.106878962773364,0.414254397258735,0.291769602382285,NA,0.32025290461532,0.316254041204066,"regulation of sodium ion transport"
"GO:0019827",0.159115469208736,0.338732477433614,0.0954183032100091,0.996407906545138,0.438885510998141,NA,NA,NA,"stem cell population maintenance"
"GO:0061448",0.159423639247865,0.298761012987597,0.549279892497117,0.704103026334947,0.0367512908148178,NA,NA,NA,"connective tissue development"
"GO:0001508",0.160510330062617,0.875124031021064,0.334110222237932,0.858635542309769,0.393538077115113,0.617151228928942,NA,0.423694317525711,"action potential"
"GO:0018107",0.160510330062617,0.875124031021064,0.513559115456191,0.335616545064217,0.0881728136389388,0.617151228928942,0.428574000765935,NA,"peptidyl-threonine phosphorylation"
"GO:0042177",0.160510330062617,0.117579612661024,0.857805503357214,0.703141578531311,0.393538077115113,0.246181870750914,0.428574000765935,NA,"negative regulation of protein catabolic process"
"GO:0009314",0.162178764676228,0.562089410728167,0.395895361348927,0.606352703535358,0.226432631610132,0.613873192909899,0.845932352519366,0.841490887333799,"response to radiation"
"GO:0015849",0.162265198694895,0.635114843193544,0.985288128541567,0.0245425792143067,NA,0.118234556574427,0.669284865310506,0.293054116391745,"organic acid transport"
"GO:0046942",0.162265198694895,0.635114843193544,0.985288128541567,0.0245425792143067,NA,0.118234556574427,0.669284865310506,0.293054116391745,"carboxylic acid transport"
"GO:0000281",0.162365188548909,0.0501360142370105,0.480700024097384,0.929820932498422,0.238703459209804,0.40760867011149,NA,0.259586597629426,"mitotic cytokinesis"
"GO:0002433",0.162365188548909,0.0167264373241249,0.114374214234481,0.73816844284939,0.0300641705988535,0.095189537080292,NA,0.259586597629426,"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis"
"GO:0007009",0.162365188548909,0.0501360142370105,0.737256433636778,0.258249699293291,0.00249182398371777,NA,NA,NA,"plasma membrane organization"
"GO:0038096",0.162365188548909,0.0167264373241249,0.114374214234481,0.73816844284939,0.0300641705988535,0.095189537080292,NA,0.259586597629426,"Fc-gamma receptor signaling pathway involved in phagocytosis"
"GO:0044070",0.162365188548909,0.75672074847054,0.737256433636778,0.481893854105277,NA,0.40760867011149,NA,0.259586597629426,"regulation of anion transport"
"GO:0048708",0.162365188548909,0.506676310456458,0.480700024097384,0.115012895283324,0.238703459209804,0.40760867011149,0.26301204371232,NA,"astrocyte differentiation"
"GO:0051705",0.162365188548909,0.75672074847054,0.257230220261192,0.929820932498422,0.238703459209804,0.40760867011149,NA,NA,"multi-organism behavior"
"GO:0003143",0.162469306115838,0.594154743126397,0.857746918380566,0.573772906268194,0.181733505310119,NA,0.02089962879659,NA,"embryonic heart tube morphogenesis"
"GO:0008542",0.162469306115838,0.594154743126397,0.57278489926762,NA,NA,NA,NA,0.198300775319401,"visual learning"
"GO:0010812",0.162469306115838,0.594154743126397,0.57278489926762,0.573772906268194,NA,0.319580429944796,NA,NA,"negative regulation of cell-substrate adhesion"
"GO:0061035",0.162469306115838,0.8684866872812,0.57278489926762,0.296142939106876,0.0169198494731607,NA,NA,NA,"regulation of cartilage development"
"GO:0061178",0.162469306115838,NA,0.120020718647514,NA,NA,NA,NA,NA,"regulation of insulin secretion involved in cellular response to glucose stimulus"
"GO:0098927",0.162469306115838,0.594154743126397,0.857746918380566,0.120596144283034,0.181733505310119,0.319580429944796,NA,NA,"vesicle-mediated transport between endosomal compartments"
"GO:1903557",0.162469306115838,0.000625705063547055,NA,0.00249339816350652,0.181733505310119,NA,NA,NA,"positive regulation of tumor necrosis factor superfamily cytokine production"
"GO:0030832",0.162493404975529,0.113851648140849,0.753295361026322,0.0952098653449945,0.483583370553277,0.130973344920233,0.522634686885277,0.517240728544998,"regulation of actin filament length"
"GO:0050865",0.16417844748158,0.153095966056428,0.935841442110356,0.0137819365188444,0.0098260288767662,0.922056776157914,0.433122567423708,0.425479259099707,"regulation of cell activation"
"GO:0032872",0.164697402440512,0.113117776860874,0.403034607856995,0.710426339393979,0.16807499754303,0.0135991643471793,0.565036283508388,NA,"regulation of stress-activated MAPK cascade"
"GO:0070302",0.164697402440512,0.113117776860874,0.403034607856995,0.710426339393979,0.16807499754303,0.0135991643471793,0.565036283508388,NA,"regulation of stress-activated protein kinase signaling cascade"
"GO:0060537",0.165203996395616,0.675785904916298,0.386850440966214,0.628027909701235,0.348903983691662,0.908424298424693,NA,NA,"muscle tissue development"
"GO:0030031",0.165472587720471,0.606263464987597,0.77278789079909,0.000452375338207975,0.0932738847526502,0.31758798759483,0.511419209335151,0.75183482883599,"cell projection assembly"
"GO:0007159",0.166027132486586,0.421290132671582,0.895320907419675,9.99063938812493e-05,0.19754072167824,0.795685260398445,0.603723620646885,0.598110640769362,"leukocyte cell-cell adhesion"
"GO:0034329",0.166027132486586,0.291550813813211,0.25301794057914,0.0915191794263106,0.00901769062424807,0.467299582382968,NA,0.598110640769362,"cell junction assembly"
"GO:0001704",0.166699156992868,0.453324426954089,0.423996896773729,0.113406206845924,0.295417724737746,NA,NA,0.320134212962555,"formation of primary germ layer"
"GO:0006882",0.167500290650834,0.00157996290010239,0.363525988484194,0.131195244675005,NA,NA,NA,NA,"cellular zinc ion homeostasis"
"GO:0010765",0.167500290650834,0.14207161397153,0.363525988484194,0.364355741140655,0.125091251361533,NA,0.138892944746259,NA,"positive regulation of sodium ion transport"
